anime_id,name,genre,episodes
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",10
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",52
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"Comedy, School",6
9645,Be-Bop Highschool,"Comedy, School, Seinen",7
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",12
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",1
4586,Daisuki! BuBu ChaCha,Kids,26
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,1
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",1
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",1
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",2
380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",3
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,2
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",13
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",2
3299,H2O: Footprints in the Sand,"Harem, Romance, School",12
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",1
23153,Hayate no Gotoku! OVA,"Comedy, Harem, Parody, Romance, Shounen",3
3946,Jarinko Chie,"Comedy, Drama, Slice of Life",1
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",13
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",2
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",25
631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",1
629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",6
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",1
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",51
19511,Naruto Shippuuden: Sunny Side Battle,"Action, Comedy, Martial Arts, Shounen, Super Power",1
4191,Popolocrois Monogatari,"Adventure, Fantasy",25
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",64
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",25
3624,Seimei no Kagaku: Micro Patrol,Adventure,26
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,1
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",35
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",52
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",44
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",1
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",12
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",1
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",65
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",9
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",50
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",1
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",1
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",26
4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",1
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",49
12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",1
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",12
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",12
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",1
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",13
16033,Karneval,"Fantasy, Sci-Fi, Shoujo",1
2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",12
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",5
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",27
1417,Lupin III: Moeyo Zantetsuken!,"Action, Adventure, Comedy, Shounen",1
30014,Momokuri,"Comedy, Romance, Slice of Life",26
13409,Moyashimon Returns,"Comedy, School, Supernatural",11
3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",40
1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",1
459,One Piece Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",1
5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",48
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",26
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",24
23043,Re Boot,"Drama, Music, School, Slice of Life",1
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",52
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",51
3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",1
22359,Sanzoku no Musume Ronja,Adventure,26
12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody",2
3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",1
1823,Shin Hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",26
19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",2
8909,Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy,4
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",26
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",1
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",24
7059,Black★Rock Shooter (OVA),"Action, Drama, School, Slice of Life",1
3460,Bosco Daibouken,"Adventure, Fantasy, Kids",26
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,"Comedy, Military",1
1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",26
12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",1
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",1
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",1
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",26
3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",1
6610,Ibara no Ou,"Action, Mystery, Sci-Fi, Thriller",1
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",13
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",1
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",1
25143,"Kono Danshi, Sekika ni Nayandemasu.","Drama, School, Shounen Ai",1
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",26
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",24
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",40
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",1
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",12
8917,Mouretsu Pirates,"Sci-Fi, Space",26
30771,Mudai,"Drama, Music, Romance, Slice of Life",1
34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",Unknown
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",18
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",26
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",13
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",26
19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",13
2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",1
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",33
13171,Wasurenagumo,"Comedy, Supernatural",1
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",50
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",13
8475,Asura,"Drama, Historical",1
24973,Bokura wa Minna Kawaisou Specials,Comedy,14
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",11
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",1
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",50
2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",2
4200,Dirty Pair OVA,"Adventure, Comedy, Police, Sci-Fi",10
2674,Doraemon Movie 16: Nobita no Sousei Nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",1
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",12
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",12
3760,Grimm Douwa: Kin no Tori,"Adventure, Fantasy",1
13561,Guilty Crown: 4-koma Gekijou,Comedy,11
3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",3
1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",49
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",1
1215,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",3
15719,Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance",1
1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",191
31564,Sansha Sanyou,"Comedy, School, Slice of Life",12
9055,Tamayura,"Comedy, Drama, Slice of Life",4
22583,Uchuu Kyoudai: Number Zero,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",1
842,Ushio to Tora,"Action, Comedy, Horror",10
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",1
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",13
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",180
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",2
16201,Aku no Hana,"Drama, Psychological, Romance, School",13
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",38
22677,Appleseed Alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",1
23361,Bakuman. 3rd Season Specials,Comedy,2
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",26
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,1
4286,Bonobono (TV),Comedy,48
6280,Cat Shit One,"Action, Fantasy, Military",1
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",1
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",6
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",1
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",24
10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",1
5983,Higepiyo,Comedy,39
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",7
29927,Kaguya-hime,"Historical, Kids",1
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",12
4375,Kyoro-chan,"Adventure, Comedy, Fantasy",91
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",12
5200,Offside (TV),"Action, Drama, Sports",39
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",2
10822,Ranma ½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",1
1601,Red Garden,"Drama, Mystery",22
5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",1
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",2
1066,Shakugan no Shana Specials,"Comedy, Parody",4
566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen",4
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",12
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",12
29513,Aki no Kanade,"Music, School, Slice of Life",1
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",1
762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",1
2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",73
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",26
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",1
10155,Dog Days,"Action, Adventure, Fantasy, Magic",13
2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",1
28211,Harmony,"Psychological, Sci-Fi",1
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",12
4156,Ichigo Mashimaro Episode 0,Comedy,1
432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi, Space",6
31405,Joker Game,"Drama, Historical, Military",12
9159,Kaibutsu Oujo (OVA),"Action, Comedy, Horror, Shounen, Supernatural",3
2176,Kiddy Grade: Ignition,"Action, Mecha, Sci-Fi, Super Power",1
20649,Kimi no Iru Machi OVA,"Drama, Romance, Slice of Life",2
21853,Love Live! School Idol Project Recap,"Music, School, Slice of Life",1
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",24
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama",1
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",12
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",12
1135,Munto: Toki no Kabe wo Koete,"Action, Fantasy, Magic, Super Power",1
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",23
11021,Muv-Luv Alternative: Total Eclipse,"Action, Mecha, Military, Sci-Fi",24
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",26
1619,Negima!? Haru Special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",1
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",6
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",1
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",2
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",13
2117,Shin Captain Tsubasa,"Action, Shounen, Sports",13
1101,Tenchi Muyou! Manatsu no Eve,"Action, Comedy, Sci-Fi, Shounen, Space",1
9733,The TV Show,Music,1
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",1
19383,Yami Shibai,"Dementia, Horror, Supernatural",13
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",39
5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,"Adventure, Fantasy, Game, Shounen",1
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",48
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",3
1079,Armitage III,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",4
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,21
9907,Bokura no Live Kimi to no Life,Music,1
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",12
2669,Doraemon Movie 06: Nobita no Little Star Wars,"Fantasy, Space",1
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"Adventure, Fantasy, Kids, Shounen",1
15159,Fantastic Children Special,Slice of Life,1
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",12
10115,Friends: Mononoke Shima no Naki,"Comedy, Fantasy, Kids",1
30290,Fw:Hamatora,"Comedy, Mystery, Super Power",1
15811,Girls und Panzer Specials,"Military, School",6
729,Hiatari Ryoukou!,"Comedy, Romance, School, Sports",48
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,"Action, Drama, Martial Arts",13
1336,Kyoushoku Soukou Guyver II,"Action, Adventure, Drama, Horror, Sci-Fi",6
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",1
16890,Makai Ouji: Devils and Realist,"Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural",12
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"Comedy, Romance, Seinen, Slice of Life",1
24171,Mushibugyou OVA,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",3
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,"Adventure, Kids",1
4662,Neo Angelique Abyss: Second Age,"Adventure, Fantasy, Harem, Shoujo",13
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,"Comedy, Fantasy, Shounen, Sports",1
1564,Pokemon Advanced Generation,"Action, Adventure, Comedy, Fantasy, Kids",192
592,PopoloCrois,"Adventure, Fantasy",26
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,"Music, School, Shoujo, Slice of Life",1
32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Fantasy, Magic",12
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",12
478,Sousei no Aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",26
2452,Space Adventure Cobra,"Action, Adventure, Sci-Fi, Space",1
8986,Supernatural The Animation,"Action, Demons, Horror, Supernatural",22
23587,The iDOLM@STER Cinderella Girls,"Comedy, Drama, Music",13
20035,Toaru Majutsu no Index: Endymion no Kiseki Special,"Action, Magic, Sci-Fi, Super Power",1
1555,Tokimeki Memorial: Only Love,"Comedy, Harem, Romance, School",25
2331,Uchuu Densetsu Ulysses 31,"Action, Adventure, Sci-Fi, Space",26
3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",1
568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",26
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",24
2354,Devilman: Tanjou-hen,"Demons, Horror, Sci-Fi, Supernatural",1
1796,Dirty Pair: The Movie,"Adventure, Comedy, Police, Sci-Fi",1
393,Escaflowne,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",1
6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",1
28539,Garo Movie: Divine Flame,"Action, Demons, Fantasy, Magic, Supernatural",1
3447,Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,"Comedy, Mecha, Sci-Fi",1
23619,Haiyore! Nyaruko-san W OVA,"Comedy, Ecchi, Parody",1
2998,Hi no Tori: Uchuu-hen,"Drama, Fantasy, Sci-Fi",1
6909,Jungle Taitei: Yuuki ga Mirai wo Kaeru,Adventure,1
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",12
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",54
149,Loveless,"Action, Drama, Fantasy, Mystery, Romance, Shoujo, Shounen Ai, Supernatural",12
33299,Magic-Kyun! Renaissance,"Magic, Music, Romance, School",13
2931,Mokke,"Mystery, Slice of Life, Supernatural",24
30016,Nanbaka,"Action, Comedy, Drama",13
350,Ojamajo Doremi,"Comedy, Magic",51
6324,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",12
5279,Sekirei: Hajimete no Otsukai,Comedy,1
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Comedy,3
7144,Uchuu Senkan Yamato: Fukkatsu-hen,"Action, Adventure, Drama, Military, Space",1
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural",13
754,Yuki no Joou,"Adventure, Drama, Fantasy",36
26165,Yuri Kuma Arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",12
3354,Zombie-Loan Specials,"Action, Shounen, Supernatural",2
493,Armitage III: Poly-Matrix,"Action, Adventure, Mecha, Military, Police, Romance, Sci-Fi",1
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",12
33080,Brotherhood: Final Fantasy XV,Action,5
5032,Cobra The Animation,"Action, Adventure, Sci-Fi, Space",13
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",66
2651,Doraemon: Doraemon Comes Back (Movie),"Comedy, Fantasy, Kids",1
5197,Dragon League,"Adventure, Comedy, Fantasy, Shounen, Sports",39
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Action, Adventure, Comedy, Fantasy, Romance",1
26057,Fate/kaleid liner Prisma☆Illya 2wei! OVA,"Comedy, Ecchi, Fantasy, Magic",1
1829,Gedo Senki,"Adventure, Fantasy, Magic",1
6867,Halo Legends,"Action, Drama, Military, Sci-Fi",9
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,"Fantasy, Kids, Magic, Shoujo",1
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",26
8206,Hime Chen! Otogi Chikku Idol Lilpri,"Magic, Shoujo",51
3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",1
606,Kazemakase Tsukikage Ran,"Adventure, Comedy, Historical, Martial Arts, Samurai",13
2077,Kindaichi Shounen no Jikenbo,"Mystery, School, Shounen",1
2797,Koukou Tekken-den Tough,"Action, Martial Arts, Shounen",3
6379,Kyou no 5 no 2 (TV): Takarabako,"Comedy, Ecchi, School, Seinen",1
7066,Mahoromatic: I&#039;m Home!,"Comedy, Ecchi, Romance, Sci-Fi",2
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",26
2044,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",52
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",12
1110,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure, Comedy, Magic, Romance, Shoujo",39
